year,Ft,Country,Mk,Cn,count
2021,petrol/electric,BE,CUPRA,CUPRA LEON SP E-HYBRID150,1
2021,petrol/electric,BE,CUPRA,CUPRA LEON SP E-HYBRID180,12
2021,petrol/electric,BE,CUPRA,FORMENTOR,7
2021,petrol/electric,BE,CUPRA,FORMENTOR E-HYBRID,13
2021,petrol/electric,BE,CUPRA,FORMENTOR VZ E-HYBRID,71
2021,petrol/electric,BE,CUPRA,LEON,5
2021,petrol/electric,BE,CUPRA,LEON SPORTSTOURER,4
2021,petrol/electric,BE,DS,DS 7 CROSSBACK,452
2021,petrol/electric,BE,DS,DS 9,45
2021,petrol/electric,BE,DS,DS4,20
2021,petrol/electric,BE,FERRARI,SF90 SPIDER,1
2021,petrol/electric,BE,FERRARI,SF90 STRADALE,12
2021,petrol/electric,BE,FERRARI,SF90 Spider,1
2021,petrol/electric,BE,FERRARI,SF90 Stradale,4
2021,petrol/electric,BE,FIAT,FIAT 500,1
2021,petrol/electric,BE,FORD,Explorer,111
2021,petrol/electric,BE,FORD,KUGA,2
2021,petrol/electric,BE,FORD,Kuga,946
2021,petrol/electric,BE,FORD,Tourneo Custom,9
2021,petrol/electric,BE,FORD,Transit Custom,14
2021,petrol/electric,BE,HYUNDAI,Hyundai i20,1
2021,petrol/electric,BE,HYUNDAI,HyundaiIONIQ,90
2021,petrol/electric,BE,HYUNDAI,HyundaiSantaFe,198
2021,petrol/electric,BE,HYUNDAI,IONIQ,21
2021,petrol/electric,BE,HYUNDAI,TUCSONix35,1351
2021,petrol/electric,BE,JAGUAR,Jaguar E-PACE,141
2021,petrol/electric,BE,JAGUAR,Jaguar F-PACE,80
2021,petrol/electric,BE,JEEP,COMPASS,401
2021,petrol/electric,BE,JEEP,RENEGADE,120
2021,petrol/electric,BE,JEEP,Wrangler Unlimited,116
2021,petrol/electric,BE,KIA,Ceed,284
2021,petrol/electric,BE,KIA,NIRO,241
2021,petrol/electric,BE,KIA,SORENTO,343
2021,petrol/electric,BE,KIA,XCeed,266
2021,petrol/electric,BE,LAND ROVER,DEFENDER,2
2021,petrol/electric,BE,LAND ROVER,Defender,31
2021,petrol/electric,BE,LAND ROVER,Discovery Sport,254
2021,petrol/electric,BE,LAND ROVER,RANGE ROVER EVOQUE,1
2021,petrol/electric,BE,LAND ROVER,Range Rover,9
2021,petrol/electric,BE,LAND ROVER,Range Rover Evoque,317
2021,petrol/electric,BE,LAND ROVER,Range Rover Sport,27
2021,petrol/electric,BE,LAND ROVER,Range Rover Velar,206
2021,petrol/electric,BE,LYNK & CO,Lynk & Co 01,603
2021,petrol/electric,BE,MERCEDES,S500 4MATIC,1
2021,petrol/electric,BE,MERCEDES-BENZ,A 250 E,1311
2021,petrol/electric,BE,MERCEDES-BENZ,B 250 E,182
2021,petrol/electric,BE,MERCEDES-BENZ,C 300 E,191
2021,petrol/electric,BE,MERCEDES-BENZ,C 300 E 4MATIC,1
2021,petrol/electric,BE,MERCEDES-BENZ,CLA 250 E,859
2021,petrol/electric,BE,MERCEDES-BENZ,E 300 E,84
2021,petrol/electric,BE,MERCEDES-BENZ,E 300 E 4MATIC,17
2021,petrol/electric,BE,MERCEDES-BENZ,E200,1
2021,petrol/electric,BE,MERCEDES-BENZ,GLA 250 E,691
2021,petrol/electric,BE,MERCEDES-BENZ,GLC 300 E 4MATIC,214
2021,petrol/electric,BE,MERCEDES-BENZ,GLE 350 E 4MATIC,317
2021,petrol/electric,BE,MERCEDES-BENZ,GLE 350 E 4MATIC COUPE,68
2021,petrol/electric,BE,MERCEDES-BENZ,S 560 E,3
2021,petrol/electric,BE,MERCEDES-BENZ,S 580 E,47
2021,petrol/electric,BE,MG,MG EHS Plug-in Hybrid,180
2021,petrol/electric,BE,MG,MG MG RX6 Plug-in hybrid,349
2021,petrol/electric,BE,MINI,Countryman Cooper SE ALL4,847
2021,petrol/electric,BE,MITSUBISHI MOTORS CORPORATION,Mitsubishi Outlander,283
2021,petrol/electric,BE,OPEL,GRANDLAND X,459
2021,petrol/electric,BE,PEUGEOT,3008,1534
2021,petrol/electric,BE,PEUGEOT,308,41
2021,petrol/electric,BE,PEUGEOT,508,519
2021,petrol/electric,BE,POLESTAR,Polestar 1,11
2021,petrol/electric,BE,PORSCHE,CAYENNE E HYBRID,1
2021,petrol/electric,BE,PORSCHE,CAYENNE E-HYBRID,1
2021,petrol/electric,BE,PORSCHE,Cayenne E-Hybrid,137
2021,petrol/electric,BE,PORSCHE,Cayenne E-Hybride,2
2021,petrol/electric,BE,PORSCHE,Cayenne Turbo S E-Hybrid,10
2021,petrol/electric,BE,PORSCHE,Cayennes E-Hybrid,1
2021,petrol/electric,BE,PORSCHE,PANAMERA 4 E-HYBRID,1
2021,petrol/electric,BE,PORSCHE,PANAMERA 4 E-Hybrid,1
2021,petrol/electric,BE,PORSCHE,PANAMERA TURBO S E-HYBRID,1
2021,petrol/electric,BE,PORSCHE,Panamera 4 E-Hybrid,326
2021,petrol/electric,BE,PORSCHE,Panamera 4S E-Hybrid,28
2021,petrol/electric,BE,PORSCHE,Panamera Turbo S E-Hybrid,5
2021,petrol/electric,BE,PORSCHE,panamera 4s e-hybrid,1
2021,petrol/electric,BE,RENAULT,CAPTUR,476
2021,petrol/electric,BE,RENAULT,MEGANE,350
2021,petrol/electric,BE,SEAT,CUPRA LEON SPORTSTOURER,21
2021,petrol/electric,BE,SEAT,LEON,30
2021,petrol/electric,BE,SEAT,LEON SPORTSTOURER,106
2021,petrol/electric,BE,SEAT,SEAT LEON E-HYBRID150,59
2021,petrol/electric,BE,SEAT,SEAT LEON SP E-HYBRID150,131
2021,petrol/electric,BE,SEAT,TARRACO,166
2021,petrol/electric,BE,SKODA,OCTAVIA,641
2021,petrol/electric,BE,SKODA,OCTAVIA RS,118
2021,petrol/electric,BE,SKODA,Octavia RS,2
2021,petrol/electric,BE,SKODA,SUPERB,762
2021,petrol/electric,BE,SKODA,octavia rs,1
2021,petrol/electric,BE,SUZUKI,Suzuki SUZUKI ACROSS,23
2021,petrol/electric,BE,TOYOTA,TOYOTA PRIUS PHV,16
2021,petrol/electric,BE,TOYOTA,TOYOTA RAV4,143
2021,petrol/electric,BE,VOLKSWAGEN,ARTEON,366
2021,petrol/electric,BE,VOLKSWAGEN,GOLF,238
2021,petrol/electric,BE,VOLKSWAGEN,GOLF GTE,134
2021,petrol/electric,BE,VOLKSWAGEN,Golf,1
2021,petrol/electric,BE,VOLKSWAGEN,MULTIVAN,10
2021,petrol/electric,BE,VOLKSWAGEN,PASSAT,606
2021,petrol/electric,BE,VOLKSWAGEN,TIGUAN,549
2021,petrol/electric,BE,VOLKSWAGEN,TOUAREG R,16
2021,petrol/electric,BE,VOLVO,S60,42
2021,petrol/electric,BE,VOLVO,S60 T6 Twin Engine,2
2021,petrol/electric,BE,VOLVO,S60 T8 Twin Engine,12
2021,petrol/electric,BE,VOLVO,S90,28
2021,petrol/electric,BE,VOLVO,S90 T8 Twin Engine,2
2021,petrol/electric,BE,VOLVO,V60,646
2021,petrol/electric,BE,VOLVO,V60 T6 Twin Engine,23
2021,petrol/electric,BE,VOLVO,V60 T8 Twin Engine,12
2021,petrol/electric,BE,VOLVO,V90,229
2021,petrol/electric,BE,VOLVO,V90 T8 Twin Engine,2
2021,petrol/electric,BE,VOLVO,XC40,3154
2021,petrol/electric,BE,VOLVO,XC40 T5 Twin Engine,8
2021,petrol/electric,BE,VOLVO,XC60,1335
2021,petrol/electric,BE,VOLVO,XC60 T8 Twin Engine,25
2021,petrol/electric,BE,VOLVO,XC90,514
2021,petrol/electric,BG,AUDI,Q7 55 TFSI E,2
2021,petrol/electric,BG,BMW,330e xDrive,3
2021,petrol/electric,BG,BMW,530e xDrive,13
2021,petrol/electric,BG,BMW,545e xDrive,5
2021,petrol/electric,BG,BMW,X1 xDrive25e,8
2021,petrol/electric,BG,BMW,X2 xDrive25e,5
2021,petrol/electric,BG,BMW,X3 xDrive30e,6
2021,petrol/electric,BG,BMW,X5 xDrive45e,25
2021,petrol/electric,BG,CITROEN,C 5 AIRCROSS,6
2021,petrol/electric,BG,DS,DS 7 CROSSBACK,9
2021,petrol/electric,BG,FERRARI,SF90 STRADALE,2
2021,petrol/electric,BG,FORD,KUGA,12
2021,petrol/electric,BG,HYUNDAI,IONIQ,5
2021,petrol/electric,BG,HYUNDAI,SANTAFE,7
2021,petrol/electric,BG,HYUNDAI,TUCSON,12
2021,petrol/electric,BG,JEEP,COMPASS,7
2021,petrol/electric,BG,JEEP,RENEGADE,4
2021,petrol/electric,BG,KIA,NIRO,5
2021,petrol/electric,BG,KIA,SORENTO,3
2021,petrol/electric,BG,LAND ROVER,DISCOVERY SPORT,2
2021,petrol/electric,BG,LAND ROVER,RANGE ROVER,1
2021,petrol/electric,BG,LAND ROVER,RANGE ROVER EVOQUE,6
2021,petrol/electric,BG,MERCEDES-BENZ,A 250 E,21
2021,petrol/electric,BG,MERCEDES-BENZ,CLA 250 E,10
2021,petrol/electric,BG,MERCEDES-BENZ,E 300 E 4MATIC,1
